-3070.9565,0.910,0.910,4.5708,0.910,0.775,1.3861,0.910,0.866,-0.0015,0.910,0.800,-0.0302,0.910,0.843,79.9815,0.910,0.754,-4.1704,0.910,0.855,-6.0790,0.800,0.919,-0.3457,0.919,0.911,5.0750,0.843,0.829,0.2230,0.829,0.819,-0.0511,0.754,0.749,-2.1393,0.749,0.722,-1.7441,0.855,0.715,3.4983,0.715,0.805,5.4920,0.775,0.897,0.2231,0.866,0.711,1
-39.1940,0.820,0.803,7.6019,0.820,0.792,0.7244,0.820,0.876,-0.1330,0.803,0.754,-0.0650,0.803,0.837,25.7598,0.803,0.632,-9.4702,0.803,0.791,-0.3957,0.754,0.854,-1.5650,0.854,0.878,0.6508,0.837,0.816,2.3365,0.816,0.915,0.0002,0.632,0.630,-32.9935,0.630,0.825,-2.8698,0.791,0.622,9.3020,0.622,0.821,9.0373,0.792,0.906,-0.7997,0.876,0.869,1
18.6062,0.833,0.820,7.3718,0.833,0.765,1.0012,0.833,0.883,-0.0996,0.820,0.761,-0.0346,0.820,0.816,34.5764,0.820,0.626,-8.5055,0.820,0.798,-0.4415,0.761,0.834,-1.7587,0.834,0.886,0.6423,0.816,0.845,2.3482,0.845,0.871,0.0000,0.626,0.601,-22.1959,0.601,0.810,-2.7769,0.798,0.601,10.7718,0.601,0.844,8.9692,0.765,0.910,-0.7020,0.883,0.834,1
37.1234,0.830,0.816,7.5781,0.830,0.778,0.8392,0.830,0.891,-0.1279,0.816,0.753,-0.0350,0.816,0.828,34.6377,0.816,0.651,-8.5112,0.816,0.777,-0.4418,0.753,0.841,-1.6532,0.841,0.865,0.7102,0.828,0.842,2.4941,0.842,0.859,-0.0457,0.651,0.629,-21.9556,0.629,0.811,-2.7773,0.777,0.619,10.7861,0.619,0.842,9.0073,0.778,0.908,-0.6710,0.891,0.824,1
40.4923,0.880,0.830,5.2618,0.880,0.789,0.8053,0.880,0.897,0.0000,0.830,0.829,-0.0004,0.830,0.771,49.5394,0.830,0.644,-5.3123,0.830,0.842,-7.7346,0.829,0.846,-736.0208,0.846,0.879,7.6118,0.771,0.787,14.5780,0.787,0.779,-0.0001,0.644,0.608,-7.4088,0.608,0.769,-2.1847,0.842,0.621,4.9384,0.621,0.800,5.8998,0.789,0.847,-0.5106,0.897,0.918,1
36.2395,0.844,0.829,7.3765,0.844,0.775,1.1986,0.844,0.892,-0.1002,0.829,0.753,-0.0634,0.829,0.833,33.9976,0.829,0.652,-8.8201,0.829,0.779,-0.4525,0.753,0.841,-1.7271,0.841,0.880,0.6667,0.833,0.851,2.3526,0.851,0.873,-0.0006,0.652,0.632,-22.5474,0.632,0.811,-2.7779,0.779,0.621,10.7628,0.621,0.843,9.0078,0.775,0.914,-0.5020,0.892,0.790,1
1907.9579,0.824,0.816,7.6038,0.824,0.784,0.8419,0.824,0.870,-0.1282,0.816,0.747,-0.0336,0.816,0.824,34.3177,0.816,0.621,-8.8296,0.816,0.791,-0.4393,0.747,0.836,-1.7608,0.836,0.880,0.6584,0.824,0.844,2.4065,0.844,0.903,-0.0003,0.621,0.617,-33.2693,0.617,0.809,-2.8343,0.791,0.609,9.4467,0.609,0.826,9.0139,0.784,0.907,-0.7032,0.870,0.843,1
15.1653,0.783,0.886,5.1493,0.783,0.771,0.9921,0.783,0.861,-0.0004,0.886,0.789,-0.0007,0.886,0.789,89.6671,0.886,0.695,-4.9612,0.886,0.841,-6.6017,0.789,0.773,3.7152,0.773,0.792,5.4279,0.789,0.771,-8.1534,0.771,0.850,0.0002,0.695,0.627,-3.4339,0.627,0.711,-2.0441,0.841,0.628,4.2920,0.628,0.779,5.8781,0.771,0.835,-1.1459,0.861,0.681,1
20.3579,0.860,0.829,5.2437,0.860,0.781,1.1863,0.860,0.883,0.0000,0.829,0.812,-0.0002,0.829,0.758,91.4243,0.829,0.673,-5.1797,0.829,0.841,-7.6304,0.812,0.840,-47.4997,0.840,0.868,10.5174,0.758,0.779,23.3667,0.779,0.776,-0.0006,0.673,0.608,-6.2752,0.608,0.768,-2.1521,0.841,0.619,5.2939,0.619,0.806,6.0198,0.781,0.826,-0.6309,0.883,0.940,1
-21.9850,0.888,0.918,3.9381,0.888,0.770,1.2480,0.888,0.836,-0.0314,0.918,0.821,-0.0007,0.918,0.822,61.0446,0.918,0.748,-3.5467,0.918,0.840,-5.9243,0.821,0.870,-0.9222,0.870,0.790,6.2501,0.822,0.869,0.8338,0.869,0.880,-0.0516,0.748,0.721,-1.6554,0.721,0.810,-1.4796,0.840,0.752,2.7326,0.752,0.764,4.6045,0.770,0.886,0.3631,0.836,0.733,1
