0.4290,0.968,0.794,0.2013,0.968,0.000,-7.0861,0.968,0.947,-0.0032,0.794,0.614,-0.2820,0.794,0.776,15.7594,0.794,0.487,6.8367,0.794,0.591,0.2300,0.614,0.000,0000,000,000,2.8700,0.776,0.797,2.5034,0.797,0.583,10.1324,0.487,0.641,34.0713,0.641,0.513,-7.0951,0.591,0.752,5.2675,0.752,0.643,0000,000,000,-0.1874,0.947,0.911,1
0.4180,0.967,0.777,0.2013,0.967,0.000,-8.0622,0.967,0.945,-0.1351,0.777,0.592,-0.1301,0.777,0.761,19.2409,0.777,0.488,6.8656,0.777,0.579,0.2322,0.592,0.000,0000,000,000,3.2339,0.761,0.825,1.7400,0.825,0.537,9.9001,0.488,0.583,67.5410,0.583,0.495,-7.0779,0.579,0.741,5.6954,0.741,0.650,0000,000,000,-0.1306,0.945,0.893,1
0.4165,0.980,0.774,0.2007,0.980,0.000,-99.0382,0.980,0.948,-0.0004,0.774,0.582,-0.3320,0.774,0.775,23.9156,0.774,0.472,7.4585,0.774,0.585,0.2286,0.582,0.000,0000,000,000,3.2983,0.775,0.834,1.9949,0.834,0.376,10.1024,0.472,0.603,68.8229,0.603,0.512,-7.0988,0.585,0.779,5.6391,0.779,0.645,0000,000,000,-0.1902,0.948,0.890,1
0.4162,0.977,0.777,0.2007,0.977,0.000,-104.4027,0.977,0.946,0.0004,0.777,0.602,-0.2817,0.777,0.771,23.8875,0.777,0.471,7.9724,0.777,0.588,0.2292,0.602,0.000,0000,000,000,3.3150,0.771,0.840,2.0899,0.840,0.451,10.1287,0.471,0.591,67.6473,0.591,0.542,-8.8295,0.588,0.734,6.0763,0.734,0.628,0000,000,000,-0.1909,0.946,0.883,1
0.4044,0.973,0.768,0.2007,0.973,0.000,-106.5548,0.973,0.943,0.1180,0.768,0.583,-0.4210,0.768,0.764,31.8525,0.768,0.474,8.7175,0.768,0.593,0.2256,0.583,0.000,0000,000,000,3.9839,0.764,0.835,2.2689,0.835,0.473,10.1032,0.474,0.607,33.9431,0.607,0.531,-8.9990,0.593,0.741,5.9356,0.741,0.623,0000,000,000,-0.1912,0.943,0.892,1
0.4041,0.959,0.740,0.2007,0.959,0.000,-7.1248,0.959,0.924,-0.0020,0.740,0.603,-0.4215,0.740,0.768,47.7855,0.740,0.497,8.7455,0.740,0.587,0.2285,0.603,0.000,0000,000,000,3.6767,0.768,0.842,2.0039,0.842,0.184,8.0961,0.497,0.614,1904.0857,0.614,0.530,-9.0763,0.587,0.739,6.0259,0.739,0.656,0000,000,000,-0.2494,0.924,0.884,1
0.3937,0.955,0.732,0.2007,0.955,0.000,-7.0776,0.955,0.917,-0.0024,0.732,0.604,-0.2456,0.732,0.765,8178.1739,0.732,0.500,10.6223,0.732,0.581,0.2278,0.604,0.000,0000,000,000,4.2977,0.765,0.834,1.8163,0.834,0.118,7.1155,0.500,0.605,66.6494,0.605,0.484,-10.2782,0.581,0.734,6.0900,0.734,0.651,0000,000,000,-0.2489,0.917,0.875,1
0.3932,0.949,0.740,0.2008,0.949,0.000,-7.1251,0.949,0.908,-0.0032,0.740,0.596,-0.3711,0.740,0.752,-96.3786,0.740,0.503,10.6668,0.740,0.574,0.2278,0.596,0.000,0000,000,000,4.3046,0.752,0.831,6.5005,0.831,0.310,7.0858,0.503,0.598,17.3557,0.598,0.486,-10.3264,0.574,0.737,6.0162,0.737,0.662,0000,000,000,-0.2481,0.908,0.881,1
0.3834,0.925,0.762,0.2008,0.925,0.000,-7.3059,0.925,0.903,-0.0024,0.762,0.592,-0.2439,0.762,0.802,-23.9758,0.762,0.524,11.9565,0.762,0.580,0.2279,0.592,0.000,0000,000,000,4.7527,0.802,0.799,1.9305,0.799,0.393,6.0085,0.524,0.542,22.3339,0.542,0.512,-11.8413,0.580,0.708,6.9863,0.708,0.634,0000,000,000,-0.1897,0.903,0.896,1
0.3846,0.927,0.742,0.2008,0.927,0.000,-7.1136,0.927,0.881,0.0006,0.742,0.606,-0.0061,0.742,0.798,-15.9712,0.742,0.536,13.6590,0.742,0.567,0.2272,0.606,0.000,0000,000,000,4.5314,0.798,0.768,1.4680,0.768,0.064,7.9094,0.536,0.510,11.6395,0.510,0.522,-14.2103,0.567,0.732,6.4327,0.732,0.647,0000,000,000,-0.1870,0.881,0.891,1
