-0.11943800000000002,-0.5940419,0.86354,-1.3000000000006062e-05,-0.5233989,0.69505,-0.021534300000000003,-0.5232059,0.587024,-1.0394224,-0.9333889,0,-1.0394224,-0.9333889,0,0.018256699999999994,-0.5287579,0.713569,0.0520077,-0.3050779,0.763929,0.0366831,-0.5613389,0.640672,0.0,0.0,0.600228,-0.021610500000000005,0.0053077000000000055,0.52785,0.024290100000000002,0.39223510000000006,0.644478,0.0335542,0.7518871,0.705358,0.024406900000000002,0.005255300000000004,0.560746,0.005990999999999996,0.3922371,0.74485,0.04587979999999999,0.8282181000000001,0.701741,-1.0394224,-0.9333889,0,-0.1164232,-0.6376419,0.846889,-1.0394224,-0.9333889,0,-0.06740260000000001,-0.6595519,0.863128,-0.0674309,0.9045381,0.626727,-0.046000610000000004,0.9207011,0.627126,0.07032259999999999,0.8664151,0.72461,-0.0613968,0.7955901000000001,0.641223,-0.04920841,0.7847431,0.588933,0.0732776,0.7574801,0.266089,1
-0.09500539999999999,-0.5777650999999999,0.866247,0.012282600000000005,-0.5234040999999999,0.700968,-0.015207899999999996,-0.5230140999999999,0.596221,-1.0331398,-0.9387671,0,-1.0331398,-0.9387671,0,0.0399289,-0.5288571,0.708309,0.0798092,-0.29441510000000004,0.776357,0.055091600000000004,-0.4959071,0.405451,0.0,0.0,0.551183,-0.021434799999999997,0.0053507,0.485896,0.030623300000000006,0.37602189999999996,0.678536,0.0368262,0.7682769,0.62266,0.018399000000000006,0.00010290000000000299,0.4983,0.0062351,0.3870199,0.786687,0.03994400000000001,0.8228289000000001,0.648592,-1.0331398,-0.9387671,0,-0.0920361,-0.6160471,0.91143,-1.0331398,-0.9387671,0,-0.045929199999999996,-0.6594391,0.914078,-0.0642835,0.9098709,0.682009,-0.04281541999999999,0.9155509000000001,0.649631,0.0704782,0.8663019000000001,0.628232,-0.055045899999999995,0.7901599,0.512009,-0.042933679999999995,0.7793899000000001,0.496567,0.07959820000000001,0.7792349000000001,0.246381,1
-0.1133584,-0.5886788,0.841719,0.002961499999999999,-0.5286198,0.693694,-0.0214458,-0.5232938,0.609007,-1.0362655,-0.9387348,0,-1.0362655,-0.9387348,0,0.018337600000000003,-0.5339828,0.716193,0.0582929,-0.2669368,0.67799,0.018394800000000003,-0.0435038,0.355403,0.0,0.0,0.612742,-0.021463,0.00011719999999999786,0.552587,0.0183701,0.3813072,0.55434,0.0368177,0.7412282,0.671099,0.0183964,0.00011259999999999742,0.577961,0.012238100000000002,0.38153420000000005,0.65662,0.0519102,0.8119832,0.635206,-1.0362655,-0.9387348,0,-0.1132695,-0.6322298,0.844181,-1.0362655,-0.9387348,0,-0.0612733,-0.6648528,0.85542,-0.06731380000000001,0.9044762000000001,0.409647,-0.04592562,0.9102682,0.398034,0.0734805,0.8555592,0.60335,-0.0521264,0.7901852,0.583155,-0.04605127,0.7793752,0.55368,0.0735365,0.7521492000000001,0.234256,1
-0.12232280000000001,-0.5992832,0.887227,-0.0028813000000000033,-0.5284582,0.680615,-0.024426800000000002,-0.5231962,0.556677,-1.0422751,-0.9331992,0,-1.0422751,-0.9331992,0,0.0123377,-0.5285892,0.713737,0.0491107,-0.2995202,0.786377,0.045917999999999994,-0.44155220000000006,0.494988,0.0,0.0,0.606097,-0.027379200000000003,7.779999999998899e-05,0.529299,-0.006086300000000003,0.3924198,0.698951,0.03988819999999999,0.7630618,0.665808,0.021653299999999993,5.089999999999262e-05,0.568929,0.0185018,0.3923238,0.746854,0.0368679,0.8283798,0.684965,-1.0422751,-0.9331992,0,-0.11931900000000001,-0.6428512,0.873679,-1.0422751,-0.9331992,0,-0.0703083,-0.6594052,0.867255,-0.0703541,0.9100888,0.663709,-0.04887769,0.9209878,0.657805,0.0643959,0.8718238,0.699074,-0.0642656,0.7957838,0.598303,-0.0550087,0.7849688,0.543015,0.0706609,0.7847628,0.332934,1
-0.1040986,-0.5721415,0.847153,0.0062733000000000025,-0.5178975,0.721273,-0.015223299999999999,-0.5230025,0.578466,-1.0362136,-0.9332585,0,-1.0362136,-0.9332585,0,0.0276628,-0.5178815,0.760141,0.07348640000000001,-0.2888055,0.753325,0.055061399999999996,-0.5503385,0.651294,0.0,0.0,0.544691,-0.018411,0.005352799999999998,0.463838,0.0244975,0.37065750000000003,0.633811,0.030811199999999997,0.7684775,0.667457,0.012292999999999998,0.00010430000000000161,0.492862,0.003099600000000001,0.39222450000000003,0.776617,0.03991890000000001,0.8283515,0.653312,-1.0362136,-0.9332585,0,-0.0980698,-0.6104705,0.896377,-1.0362136,-0.9332585,0,-0.0490781,-0.6539245,0.898036,-0.06734899999999999,0.9153735000000001,0.679029,-0.04587969,0.9210775,0.639496,0.06749140000000001,0.8717825,0.624792,-0.058192999999999995,0.7956225,0.523495,-0.048945199999999994,0.7848635,0.499255,0.0735654,0.7846745,0.232159,1
-0.09804650000000001,-0.5725857,0.862713,0.0123862,-0.5285597,0.711826,-0.009085,-0.5234987,0.602088,-1.0301127,-0.9388557,0,-1.0301127,-0.9388557,0,0.033701699999999994,-0.5286537,0.771636,0.0705373,-0.2889087,0.741567,0.0583021,-0.5613767,0.700761,0.0,0.0,0.558014,-0.0153312,0.005328099999999995,0.491536,0.0336787,0.3866553,0.699436,0.0367563,0.7574033,0.723017,0.0122858,0.005288899999999999,0.554176,0.009204200000000003,0.3921073,0.79808,0.0550816,0.8227143,0.661182,-1.0301127,-0.9388557,0,-0.09503130000000001,-0.6161147,0.878524,-1.0301127,-0.9388557,0,-0.0489608,-0.6594146999999999,0.89193,-0.061172000000000004,0.9096463,0.636656,-0.039761859999999996,0.9153493,0.612767,0.07959830000000001,0.8609403,0.626784,-0.0490508,0.7900563,0.577104,-0.03988965,0.7792463000000001,0.557842,0.0612917,0.7789863,0.205539,1
-0.0979806,-0.5939091000000001,0.862711,0.009163400000000002,-0.5231961,0.728292,-0.0183475,-0.5176681000000001,0.631405,-1.0362484,-0.9386811,0,-1.0362484,-0.9386811,0,0.03674669999999999,-0.5286621,0.750361,0.0797546,-0.3050381,0.800442,0.05508830000000001,-0.5665211,0.672837,0.0,0.0,0.561967,-0.021548499999999998,8.400000000000074e-05,0.494016,0.027514999999999998,0.38680590000000004,0.674694,0.030700400000000003,0.7628938999999999,0.650828,0.021433800000000003,0.00010000000000000286,0.514528,0.006003099999999997,0.3924879,0.736457,0.045944700000000005,0.8228099,0.63916,-1.0362484,-0.9386811,0,-0.09498899999999999,-0.6267131,0.89765,-1.0362484,-0.9386811,0,-0.04605324,-0.6596091000000001,0.927342,-0.0672771,0.9046189,0.609212,-0.04294451,0.9153739,0.607093,0.0705206,0.8610099,0.604136,-0.055183300000000005,0.7902249,0.547699,-0.04603787,0.7794388999999999,0.524447,0.0705026,0.7739509,0.182882,1
-0.0979662,-0.5940138,0.87064,0.012268399999999999,-0.5287908,0.713718,-0.0183504,-0.5230828000000001,0.607934,-1.0362513,-0.9442118,0,-1.0362513,-0.9442118,0,0.0519583,-0.5395348000000001,0.74917,0.0797357,-0.3104328,0.817075,0.0398196,-0.5068628000000001,0.392431,0.0,0.0,0.571712,-0.0244932,4.0400000000002934e-05,0.514163,0.027503299999999994,0.3705462,0.68814,0.0337374,0.7520631999999999,0.679393,0.021439399999999997,0.005386100000000005,0.509894,0.003155199999999997,0.3867162,0.802014,0.04597,0.8172691999999999,0.656097,-1.0362513,-0.9442118,0,-0.09498870000000001,-0.6321688000000001,0.904069,-1.0362513,-0.9442118,0,-0.045923820000000004,-0.6651058000000001,0.936639,-0.0643552,0.8989952,0.591405,-0.04289626,0.9047982,0.597188,0.0734437,0.8501021999999999,0.61903,-0.0551042,0.7847002,0.591461,-0.04599636,0.7739022,0.569425,0.0734987,0.7737242,0.243201,1
-0.1010916,-0.5833556,0.862721,0.009308199999999996,-0.5339906,0.723009,-0.015309000000000003,-0.5339136,0.616282,-1.0331581,-0.9495966,0,-1.0331581,-0.9495966,0,0.0337047,-0.5393276,0.742163,0.0674099,-0.3104196,0.740493,0.05501269999999999,-0.5721036,0.743261,0.0,0.0,0.548195,-0.018388100000000004,0.0054157000000000025,0.487699,0.030656899999999994,0.37600839999999996,0.69039,0.033758199999999995,0.7574594,0.693394,0.0123372,9.510000000000074e-05,0.522949,0.006190999999999995,0.3816174,0.799695,0.0489977,0.8119344,0.656792,-1.0331581,-0.9495966,0,-0.0980781,-0.6268256,0.885912,-1.0331581,-0.9495966,0,-0.0550978,-0.6700986,0.897058,-0.0642207,0.8938444,0.648593,-0.042812680000000006,0.9046164,0.632535,0.07356589999999999,0.8501914,0.614822,-0.055122500000000005,0.7793064,0.558279,-0.045876600000000003,0.7685414,0.527179,0.0734999,0.7684404,0.194017,1
-0.1009707,-0.58329,0.864385,0.009333500000000002,-0.517998,0.691072,-0.021291099999999997,-0.512472,0.616072,-1.0392021,-0.933396,0,-1.0392021,-0.933396,0,0.0461084,-0.528636,0.733809,0.0766889,-0.294473,0.778861,0.039906500000000004,-0.479804,0.386042,0.0,0.0,0.573838,-0.0244099,0.005255599999999999,0.500986,0.024554100000000002,0.381397,0.675487,0.030698700000000002,0.762858,0.649863,0.0214902,0.005273799999999995,0.534902,0.00022080000000000016,0.392144,0.78732,0.042986100000000006,0.8282079999999999,0.636458,-1.0392021,-0.933396,0,-0.0979789,-0.621339,0.902253,-1.0392021,-0.933396,0,-0.049064699999999996,-0.654265,0.925332,-0.0703712,0.915154,0.637056,-0.04890216,0.920854,0.618941,0.07048290000000001,0.866387,0.620641,-0.06115179999999999,0.795433,0.542811,-0.051911599999999995,0.784697,0.519644,0.07051489999999999,0.773822,0.217605,1
