0.3251,0.843,0.673,2.7140,0.843,0.690,0.5337,0.843,0.000,0.2480,0.673,0.527,0.2033,0.673,0.729,1.2116,0.673,0.537,6.7752,0.673,0.656,0.5113,0.527,0.000,0000,000,000,1.5641,0.729,0.729,0.4386,0.729,0.402,0.2492,0.537,0.369,-0.6033,0.369,0.322,-2.5433,0.656,0.628,-0.3150,0.628,0.823,2.9982,0.690,0.845,0000,000,000,1
0.5259,0.874,0.724,3.9109,0.874,0.684,0.3534,0.874,0.000,0.0011,0.724,0.589,-0.0028,0.724,0.732,1.8246,0.724,0.553,10.4209,0.724,0.680,0.3836,0.589,0.000,0000,000,000,3.0692,0.732,0.486,0.4733,0.486,0.000,-0.1626,0.553,0.400,-1.6058,0.400,0.626,-4.6003,0.680,0.588,-0.8788,0.588,0.780,4.0952,0.684,0.849,0000,000,000,1
0.3757,0.884,0.634,2.7364,0.884,0.710,0.5161,0.884,0.000,0.3249,0.634,0.478,0.0041,0.634,0.719,1.3261,0.634,0.498,9.9113,0.634,0.693,0.5004,0.478,0.000,0000,000,000,1.7781,0.719,0.717,0.6939,0.717,0.351,0.4944,0.498,0.340,-0.5099,0.340,0.256,-2.0786,0.693,0.606,-0.3293,0.606,0.825,3.0507,0.710,0.914,0000,000,000,1
0.3008,0.866,0.648,2.6830,0.866,0.697,0.5406,0.866,0.000,0.2511,0.648,0.478,0.1999,0.648,0.730,1.1854,0.648,0.535,6.7271,0.648,0.639,0.5144,0.478,0.000,0000,000,000,1.6016,0.730,0.735,0.5427,0.735,0.646,0.0046,0.535,0.360,-0.4816,0.360,0.417,-2.4826,0.639,0.616,-0.2746,0.616,0.838,2.9819,0.697,0.879,0000,000,000,1
0.4743,0.885,0.717,3.6674,0.885,0.708,0.3888,0.885,0.000,0.0008,0.717,0.590,0.0000,0.717,0.774,1.7567,0.717,0.547,16.4716,0.717,0.763,0.4085,0.590,0.000,0000,000,000,2.3539,0.774,0.707,0.6324,0.707,0.241,0.0003,0.547,0.412,-1.1704,0.412,0.453,-3.1183,0.763,0.583,-0.7548,0.583,0.758,3.8594,0.708,0.890,0000,000,000,1
0.4441,0.913,0.678,3.4285,0.913,0.659,0.4281,0.913,0.000,0.2364,0.678,0.550,0.0047,0.678,0.788,1.5215,0.678,0.497,11.5133,0.678,0.704,0.4323,0.550,0.000,0000,000,000,1.8632,0.788,0.753,0.6668,0.753,0.209,-0.0020,0.497,0.336,-1.0233,0.336,0.497,-2.8629,0.704,0.566,-0.6028,0.566,0.801,3.6314,0.659,0.953,0000,000,000,1
0.4868,0.864,0.771,3.9856,0.864,0.666,0.3019,0.864,0.000,0.1195,0.771,0.630,-0.1339,0.771,0.791,2.5499,0.771,0.526,15.6875,0.771,0.692,0.3287,0.630,0.000,0000,000,000,3.7479,0.791,0.454,0.4318,0.454,0.000,-0.0003,0.526,0.404,-2.4214,0.404,0.497,-5.9112,0.692,0.602,-1.2622,0.602,0.718,4.3046,0.666,0.858,0000,000,000,1
0.5002,0.917,0.766,4.0529,0.917,0.651,0.2883,0.917,0.000,-0.1007,0.766,0.651,-0.3708,0.766,0.781,3.1504,0.766,0.532,15.9091,0.766,0.695,0.3266,0.651,0.000,0000,000,000,3.9337,0.781,0.421,0.4310,0.421,0.000,0.0017,0.532,0.436,-3.0495,0.436,0.456,-6.5254,0.695,0.592,-1.2957,0.592,0.686,4.4107,0.651,0.883,0000,000,000,1
0.4046,0.843,0.678,3.3581,0.843,0.641,0.4385,0.843,0.000,0.1641,0.678,0.549,0.2011,0.678,0.756,1.5337,0.678,0.514,10.0686,0.678,0.648,0.4397,0.549,0.000,0000,000,000,1.8661,0.756,0.742,0.5445,0.742,0.326,-0.0039,0.514,0.358,-1.1245,0.358,0.484,-3.1214,0.648,0.570,-0.6026,0.570,0.826,3.5257,0.641,0.898,0000,000,000,1
0.4623,0.886,0.758,3.9371,0.886,0.663,0.3087,0.886,0.000,-0.0021,0.758,0.626,-0.1573,0.758,0.772,2.4705,0.758,0.545,16.8041,0.758,0.704,0.3348,0.626,0.000,0000,000,000,3.3783,0.772,0.505,1.1258,0.505,0.055,0.0001,0.545,0.425,-2.1025,0.425,0.421,-5.3094,0.704,0.599,-1.1655,0.599,0.703,4.3461,0.663,0.887,0000,000,000,1
0.4210,0.879,0.650,3.1484,0.879,0.686,0.4588,0.879,0.000,0.3262,0.650,0.506,0.0099,0.650,0.769,1.2754,0.650,0.474,10.8693,0.650,0.685,0.4556,0.506,0.000,0000,000,000,1.7789,0.769,0.782,0.7073,0.782,0.591,0.0042,0.474,0.309,-0.7603,0.309,0.311,-2.5271,0.685,0.582,-0.5079,0.582,0.859,3.4517,0.686,0.920,0000,000,000,1
0.4989,0.917,0.690,3.7724,0.917,0.683,0.3718,0.917,0.000,-0.0009,0.690,0.597,-0.1397,0.690,0.745,1.6824,0.690,0.560,9.3569,0.690,0.681,0.3943,0.597,0.000,0000,000,000,2.6061,0.745,0.287,0.4890,0.287,0.000,-0.0004,0.560,0.422,-1.6253,0.422,0.605,-4.0014,0.681,0.573,-0.8035,0.573,0.788,3.9673,0.683,0.911,0000,000,000,1
0.4450,0.886,0.654,3.5339,0.886,0.710,0.4040,0.886,0.000,-0.1923,0.654,0.523,-0.0040,0.654,0.767,1.6515,0.654,0.507,11.2673,0.654,0.715,0.4179,0.523,0.000,0000,000,000,2.2474,0.767,0.592,0.5060,0.592,0.000,-0.1954,0.507,0.330,-0.8169,0.330,0.472,-2.9440,0.715,0.563,-0.6066,0.563,0.757,3.7813,0.710,0.904,0000,000,000,1
0.2765,0.876,0.674,2.5468,0.876,0.713,0.5672,0.876,0.000,0.0130,0.674,0.514,0.4759,0.674,0.754,1.1808,0.674,0.528,0.5314,0.674,0.000,2.5818,0.514,0.166,-0.6684,0.166,0.344,1.4507,0.754,0.759,0.6004,0.759,0.491,0.6255,0.528,0.000,0000,000,000,0.6266,0.000,0.610,-0.2136,0.610,0.787,2.7700,0.713,0.874,0000,000,000,1
0.5137,0.882,0.759,4.0881,0.882,0.634,0.2951,0.882,0.000,-0.0967,0.759,0.628,-0.2480,0.759,0.762,2.6321,0.759,0.520,12.9262,0.759,0.701,0.3337,0.628,0.000,0000,000,000,3.6880,0.762,0.414,-3.3663,0.414,0.065,-0.0001,0.520,0.420,-2.9065,0.420,0.597,-7.0540,0.701,0.565,-1.2619,0.565,0.731,4.4357,0.634,0.829,0000,000,000,1
0.3578,0.895,0.658,2.7212,0.895,0.720,0.5195,0.895,0.000,6.0321,0.658,0.484,70.1930,0.658,0.673,1.2302,0.658,0.516,10.6360,0.658,0.699,0.4821,0.484,0.000,0000,000,000,1.4459,0.673,0.703,0.6937,0.703,0.406,-0.3249,0.516,0.333,-0.4918,0.333,0.247,-2.2374,0.699,0.590,-0.3475,0.590,0.835,3.0338,0.720,0.897,0000,000,000,1
0.2999,0.903,0.622,2.5309,0.903,0.704,0.5707,0.903,0.000,-0.0011,0.622,0.457,-0.3188,0.622,0.748,1.1998,0.622,0.524,0.5373,0.622,0.000,2.6325,0.457,0.116,-0.5260,0.116,0.270,1.6094,0.748,0.842,0.6803,0.842,0.638,0.6334,0.524,0.000,0000,000,000,0.6328,0.000,0.623,-0.1839,0.623,0.778,2.7691,0.704,0.886,0000,000,000,1
0.5399,0.889,0.709,4.0506,0.889,0.699,0.3192,0.889,0.000,-0.1209,0.709,0.626,-0.3332,0.709,0.711,2.1701,0.709,0.499,16.3765,0.709,0.556,0.3556,0.626,0.000,0000,000,000,2.7109,0.711,0.503,0.4465,0.503,0.000,0.0001,0.499,0.352,-2.4801,0.352,0.327,-4.3254,0.556,0.562,-1.1530,0.562,0.759,4.3302,0.699,0.834,0000,000,000,1
0.3737,0.919,0.646,2.6252,0.919,0.719,0.5462,0.919,0.000,3.7552,0.646,0.479,0.2594,0.646,0.753,1.1462,0.646,0.537,6.0085,0.646,0.636,0.5144,0.479,0.000,0000,000,000,1.6388,0.753,0.826,0.7407,0.826,0.642,138.4643,0.537,0.356,-0.1901,0.356,0.479,-2.4690,0.636,0.623,-0.2436,0.623,0.831,2.9153,0.719,0.883,0000,000,000,1
0.4590,0.834,0.684,3.2700,0.834,0.647,0.4469,0.834,0.000,-0.1402,0.684,0.560,-0.1632,0.684,0.767,1.4352,0.684,0.523,10.4775,0.684,0.672,0.4611,0.560,0.000,0000,000,000,1.8619,0.767,0.804,0.7372,0.804,0.724,-0.0009,0.523,0.364,-1.1783,0.364,0.503,-2.8343,0.672,0.577,-0.5577,0.577,0.845,3.4910,0.647,0.930,0000,000,000,1
0.4854,0.908,0.690,3.9236,0.908,0.675,0.3636,0.908,0.000,-0.0034,0.690,0.579,-0.1632,0.690,0.727,1.7215,0.690,0.564,8.6392,0.690,0.661,0.3849,0.579,0.000,0000,000,000,2.3395,0.727,0.657,0.8520,0.657,0.296,-0.3987,0.564,0.410,-1.7193,0.410,0.697,-5.0802,0.661,0.591,-0.9134,0.591,0.784,4.1299,0.675,0.896,0000,000,000,1
0.4314,0.853,0.630,3.1858,0.853,0.684,0.4608,0.853,0.000,0.3382,0.630,0.504,0.4979,0.630,0.724,1.4162,0.630,0.456,10.7365,0.630,0.644,0.4586,0.504,0.000,0000,000,000,1.7927,0.724,0.598,0.6281,0.598,0.097,0.4248,0.456,0.310,-0.8444,0.310,0.265,-2.3592,0.644,0.584,-0.4718,0.584,0.853,3.3861,0.684,0.896,0000,000,000,1
0.3162,0.849,0.635,2.5777,0.849,0.716,0.5583,0.849,0.000,0.3315,0.635,0.462,0.0280,0.635,0.746,1.1891,0.635,0.547,0.5279,0.635,0.000,3.3716,0.462,0.092,-0.5276,0.092,0.269,1.5777,0.746,0.807,0.6555,0.807,0.750,0.6203,0.547,0.000,0000,000,000,0.6214,0.000,0.612,-0.2396,0.612,0.796,2.8026,0.716,0.830,0000,000,000,1
0.3961,0.869,0.654,2.9527,0.869,0.699,0.4846,0.869,0.000,0.3329,0.654,0.515,0.1670,0.654,0.752,1.4130,0.654,0.447,10.4844,0.654,0.535,0.4756,0.515,0.000,0000,000,000,1.8154,0.752,0.767,0.6810,0.767,0.367,0.2837,0.447,0.308,-0.5832,0.308,0.171,-2.3947,0.535,0.540,-0.4565,0.540,0.874,3.2963,0.699,0.955,0000,000,000,1
0.4748,0.926,0.716,4.0034,0.926,0.677,0.3123,0.926,0.000,-0.2450,0.716,0.594,-0.1250,0.716,0.766,2.3645,0.716,0.547,13.4703,0.716,0.684,0.3453,0.594,0.000,0000,000,000,3.1317,0.766,0.401,0.4395,0.401,0.000,-0.0018,0.547,0.448,-2.4814,0.448,0.554,-5.6322,0.684,0.580,-1.1790,0.580,0.728,4.3476,0.677,0.885,0000,000,000,1
0.4311,0.894,0.670,3.3934,0.894,0.706,0.4283,0.894,0.000,0.2520,0.670,0.515,0.2571,0.670,0.749,1.5550,0.670,0.503,13.1209,0.670,0.763,0.4308,0.515,0.000,0000,000,000,1.8123,0.749,0.770,0.4991,0.770,0.276,-0.9615,0.503,0.320,-0.8727,0.320,0.445,-2.8617,0.763,0.562,-0.6063,0.562,0.821,3.5625,0.706,0.912,0000,000,000,1
0.4321,0.869,0.629,3.4986,0.869,0.715,0.4129,0.869,0.000,0.2000,0.629,0.489,0.2547,0.629,0.775,1.5008,0.629,0.496,0.4151,0.629,0.000,0.4184,0.489,0.000,0000,000,000,2.3857,0.775,0.600,0.5146,0.600,0.000,0.5485,0.496,0.000,0000,000,000,0.5496,0.000,0.537,-0.6923,0.537,0.823,3.6679,0.715,0.908,0000,000,000,1
0.5660,0.905,0.713,3.9440,0.905,0.644,0.3466,0.905,0.000,-0.0006,0.713,0.603,-0.1116,0.713,0.719,1.8551,0.713,0.522,11.1309,0.713,0.656,0.3829,0.603,0.000,0000,000,000,3.4968,0.719,0.592,1.0541,0.592,0.170,0.0003,0.522,0.396,-1.4859,0.396,0.494,-4.0340,0.656,0.558,-0.8481,0.558,0.745,4.1468,0.644,0.846,0000,000,000,1
0.4478,0.932,0.710,3.8105,0.932,0.649,0.3395,0.932,0.000,-0.0016,0.710,0.568,-0.1360,0.710,0.709,2.1352,0.710,0.550,12.9512,0.710,0.698,0.3607,0.568,0.000,0000,000,000,3.4264,0.709,0.358,0.4648,0.358,0.000,0.1382,0.550,0.429,-1.5708,0.429,0.446,-4.2562,0.698,0.601,-0.9454,0.601,0.624,4.0899,0.649,0.896,0000,000,000,1
0.4327,0.894,0.666,3.2523,0.894,0.660,0.4537,0.894,0.000,0.0006,0.666,0.532,0.0035,0.666,0.770,1.3470,0.666,0.480,0.4513,0.666,0.000,0.4570,0.532,0.000,0000,000,000,1.7398,0.770,0.781,0.6527,0.781,0.536,0.5683,0.480,0.000,0000,000,000,0.5638,0.000,0.543,-0.5569,0.543,0.871,3.4902,0.660,0.950,0000,000,000,1
0.3887,0.828,0.633,3.0990,0.828,0.670,0.4745,0.828,0.000,0.6528,0.633,0.476,0.3995,0.633,0.740,1.3681,0.633,0.453,10.6647,0.633,0.592,0.4632,0.476,0.000,0000,000,000,1.7074,0.740,0.727,0.6502,0.727,0.242,0.2015,0.453,0.303,-0.6346,0.303,0.224,-2.3600,0.592,0.572,-0.4641,0.572,0.863,3.3297,0.670,0.921,0000,000,000,1
0.5009,0.879,0.740,3.9803,0.879,0.710,0.3293,0.879,0.000,-0.1178,0.740,0.591,-0.0030,0.740,0.740,2.1099,0.740,0.486,17.7041,0.740,0.676,0.3607,0.591,0.000,0000,000,000,3.6039,0.740,0.390,0.4619,0.390,0.000,-0.1638,0.486,0.348,-1.5561,0.348,0.354,-3.9703,0.676,0.570,-1.0376,0.570,0.720,4.2385,0.710,0.850,0000,000,000,1
0.4584,0.942,0.717,3.6467,0.942,0.703,0.3958,0.942,0.000,-0.0018,0.717,0.608,-0.1860,0.717,0.776,1.6511,0.717,0.530,15.0555,0.717,0.777,0.4116,0.608,0.000,0000,000,000,2.2758,0.776,0.569,0.7985,0.569,0.215,-0.0032,0.530,0.389,-1.5573,0.389,0.536,-2.9756,0.777,0.563,-0.7501,0.563,0.807,3.8399,0.703,0.940,0000,000,000,1
0.3897,0.872,0.656,2.9980,0.872,0.715,0.4884,0.872,0.000,0.2058,0.656,0.488,0.6637,0.656,0.726,1.2555,0.656,0.503,10.4059,0.656,0.686,0.4802,0.488,0.000,0000,000,000,1.6695,0.726,0.727,0.7483,0.727,0.423,0.0056,0.503,0.335,-0.5169,0.335,0.321,-2.3674,0.686,0.592,-0.4106,0.592,0.869,3.2740,0.715,0.883,0000,000,000,1
0.3592,0.899,0.618,2.6668,0.899,0.717,0.5442,0.899,0.000,0.0040,0.618,0.447,0.1944,0.618,0.719,1.1282,0.618,0.537,6.0974,0.618,0.619,2.8332,0.447,0.087,-0.7469,0.087,0.186,1.6388,0.719,0.823,0.7480,0.823,0.655,-1.2500,0.537,0.368,-0.5822,0.368,0.437,-2.5617,0.619,0.610,-0.2704,0.610,0.828,2.9809,0.717,0.895,0000,000,000,1
0.4605,0.932,0.701,3.7903,0.932,0.617,0.3683,0.932,0.000,-0.1057,0.701,0.583,-0.0030,0.701,0.739,1.8553,0.701,0.572,9.9991,0.701,0.679,0.3923,0.583,0.000,0000,000,000,2.4727,0.739,0.332,0.4848,0.332,0.000,0.1247,0.572,0.465,-1.5174,0.465,0.570,-3.7002,0.679,0.580,-0.7428,0.580,0.747,4.0533,0.617,0.917,0000,000,000,1
0.4481,0.947,0.699,3.8944,0.947,0.676,0.3430,0.947,0.000,0.0003,0.699,0.591,-0.0032,0.699,0.740,2.2271,0.699,0.553,14.8448,0.699,0.696,0.3639,0.591,0.000,0000,000,000,3.3585,0.740,0.472,-6.2029,0.472,0.079,0.0009,0.553,0.430,-1.5894,0.430,0.449,-4.1034,0.696,0.597,-0.9443,0.597,0.725,4.1810,0.676,0.873,0000,000,000,1
0.3575,0.893,0.640,2.6093,0.893,0.720,0.5479,0.893,0.000,0.6614,0.640,0.463,0.3340,0.640,0.761,1.1823,0.640,0.546,6.2608,0.640,0.648,0.5237,0.463,0.000,0000,000,000,1.5789,0.761,0.816,0.7089,0.816,0.707,0.4959,0.546,0.361,-0.4547,0.361,0.315,-2.3645,0.648,0.632,-0.2300,0.632,0.817,2.8524,0.720,0.842,0000,000,000,1
0.4591,0.880,0.695,3.4628,0.880,0.636,0.4212,0.880,0.000,0.0004,0.695,0.559,0.0005,0.695,0.745,1.4666,0.695,0.502,11.6797,0.695,0.692,0.4335,0.559,0.000,0000,000,000,2.0509,0.745,0.622,0.8164,0.622,0.293,-0.1664,0.502,0.320,-1.0442,0.320,0.477,-3.1131,0.692,0.566,-0.6965,0.566,0.763,3.6495,0.636,0.947,0000,000,000,1
0.4199,0.877,0.672,3.0152,0.877,0.711,0.4848,0.877,0.000,3.8653,0.672,0.501,0.3475,0.672,0.732,1.2504,0.672,0.482,0.4772,0.672,0.000,0.4665,0.501,0.000,0000,000,000,1.5601,0.732,0.697,0.6087,0.697,0.187,0.5838,0.482,0.000,0000,000,000,0.5823,0.000,0.558,-0.4566,0.558,0.862,3.2934,0.711,0.934,0000,000,000,1
0.3495,0.916,0.632,2.4843,0.916,0.729,0.5779,0.916,0.000,0.0012,0.632,0.457,0.3218,0.632,0.758,1.1808,0.632,0.538,5.8234,0.632,0.658,0.5584,0.457,0.000,0000,000,000,1.5197,0.758,0.864,0.6667,0.864,0.711,1.9319,0.538,0.335,0.0003,0.335,0.711,-1.9992,0.658,0.637,-0.1446,0.637,0.774,2.6779,0.729,0.851,0000,000,000,1
0.3339,0.835,0.651,2.8265,0.835,0.708,0.5021,0.835,0.000,0.1587,0.651,0.540,0.0034,0.651,0.743,1.4339,0.651,0.478,11.7574,0.651,0.621,0.4865,0.540,0.000,0000,000,000,1.9086,0.743,0.788,0.7379,0.788,0.726,0.2849,0.478,0.356,-0.4401,0.356,0.247,-2.1015,0.621,0.577,-0.3609,0.577,0.871,3.1697,0.708,0.856,0000,000,000,1
0.3087,0.848,0.638,2.8214,0.848,0.698,0.5108,0.848,0.000,0.9718,0.638,0.490,0.5966,0.638,0.699,1.2508,0.638,0.479,9.5156,0.638,0.658,0.4835,0.490,0.000,0000,000,000,1.7099,0.699,0.566,0.6409,0.566,0.178,0.4270,0.479,0.338,-0.5378,0.338,0.272,-2.1520,0.658,0.605,-0.3559,0.605,0.862,3.1343,0.698,0.892,0000,000,000,1
0.3655,0.874,0.691,2.7348,0.874,0.699,0.5199,0.874,0.000,0.0022,0.691,0.531,0.1567,0.691,0.753,1.2993,0.691,0.506,8.3332,0.691,0.672,0.5114,0.531,0.000,0000,000,000,1.8192,0.753,0.837,0.6783,0.837,0.755,0.1995,0.506,0.342,-0.5185,0.342,0.333,-2.3320,0.672,0.606,-0.3284,0.606,0.813,3.0162,0.699,0.848,0000,000,000,1
0.4438,0.920,0.678,3.6277,0.920,0.716,0.3993,0.920,0.000,-0.0002,0.678,0.555,0.0019,0.678,0.774,1.6371,0.678,0.519,12.0446,0.678,0.735,0.4117,0.555,0.000,0000,000,000,2.5471,0.774,0.477,0.5089,0.477,0.000,0.0014,0.519,0.375,-1.2003,0.375,0.531,-3.2734,0.735,0.563,-0.7296,0.563,0.794,3.8196,0.716,0.914,0000,000,000,1
0.5825,0.894,0.707,3.7514,0.894,0.689,0.3752,0.894,0.000,0.0026,0.707,0.582,-0.0018,0.707,0.753,1.7376,0.707,0.576,10.1197,0.707,0.701,0.4067,0.582,0.000,0000,000,000,2.4124,0.753,0.451,0.7318,0.451,0.115,0.0029,0.576,0.464,-1.5341,0.464,0.597,-3.7581,0.701,0.600,-0.7826,0.600,0.783,3.9281,0.689,0.875,0000,000,000,1
0.3165,0.932,0.579,2.5145,0.932,0.727,0.5744,0.932,0.000,2.9771,0.579,0.420,1.9476,0.579,0.723,1.2033,0.579,0.529,0.5419,0.579,0.000,0.5344,0.420,0.000,0000,000,000,1.4660,0.723,0.826,0.6918,0.826,0.657,0.6361,0.529,0.000,0000,000,000,0.6380,0.000,0.632,-0.1433,0.632,0.771,2.7521,0.727,0.880,0000,000,000,1
0.5515,0.926,0.735,4.0495,0.926,0.656,0.3158,0.926,0.000,-0.0004,0.735,0.627,-0.2512,0.735,0.737,2.3335,0.735,0.527,14.2084,0.735,0.629,0.3525,0.627,0.000,0000,000,000,3.4550,0.737,0.437,0.4449,0.437,0.000,0.0012,0.527,0.423,-2.0728,0.423,0.396,-4.6621,0.629,0.557,-1.0386,0.557,0.704,4.3409,0.656,0.873,0000,000,000,1
