-8.7548,0.854,0.888,0.9985,0.854,0.989,-1.5002,0.854,0.929,0.0019,0.888,0.875,0.0348,0.888,0.844,-3.6053,0.888,0.652,2.5274,0.888,0.659,-3.0550,0.875,0.853,-0.2635,0.853,0.914,5.3799,0.844,0.813,0.6218,0.813,0.926,-1.0614,0.652,0.734,-10.1342,0.734,0.803,1.6610,0.659,0.705,30.5401,0.705,0.764,-0.1252,0.989,0.951,0.0071,0.929,0.943,1
-13.9310,0.846,0.883,0.8360,0.846,0.982,-1.2602,0.846,0.925,0.0365,0.883,0.870,0.0376,0.883,0.830,-3.0706,0.883,0.638,2.6136,0.883,0.651,-2.9426,0.870,0.861,-0.2975,0.861,0.903,4.8024,0.830,0.809,0.5892,0.809,0.921,-1.0643,0.638,0.744,-12.0969,0.744,0.806,1.9083,0.651,0.733,29.0144,0.733,0.761,-0.1265,0.982,0.961,0.0083,0.925,0.943,1
-14.0619,0.847,0.882,0.8353,0.847,0.978,-1.2585,0.847,0.925,0.0365,0.882,0.867,0.0714,0.882,0.827,-3.2818,0.882,0.647,2.6655,0.882,0.666,-2.9409,0.867,0.868,-0.2845,0.868,0.910,4.7047,0.827,0.809,0.5884,0.809,0.930,-1.0002,0.647,0.746,-12.0927,0.746,0.800,1.8471,0.666,0.746,55.6162,0.746,0.761,-0.1278,0.978,0.962,0.0093,0.925,0.940,1
-14.5075,0.850,0.887,0.6740,0.850,0.975,-1.0168,0.850,0.922,0.0369,0.887,0.869,0.0719,0.887,0.822,-3.3515,0.887,0.647,2.6647,0.887,0.646,-2.9416,0.869,0.875,-0.2852,0.875,0.915,4.6989,0.822,0.801,0.5889,0.801,0.935,-0.9441,0.647,0.743,-12.0588,0.743,0.797,1.8318,0.646,0.725,28.5784,0.725,0.756,-0.1289,0.975,0.969,0.1241,0.922,0.938,1
-15.0744,0.852,0.881,0.5135,0.852,0.962,-0.7713,0.852,0.917,0.0366,0.881,0.857,0.0716,0.881,0.827,-3.2824,0.881,0.647,2.6669,0.881,0.653,-2.9402,0.857,0.877,-0.3323,0.877,0.913,4.7063,0.827,0.814,0.5906,0.814,0.911,-0.9974,0.647,0.720,-11.9395,0.720,0.794,1.5883,0.653,0.718,29.5678,0.718,0.756,-0.1314,0.962,0.961,0.1272,0.917,0.939,1
-15.2245,0.869,0.881,0.5066,0.869,0.943,-0.7640,0.869,0.902,0.0028,0.881,0.857,0.0365,0.881,0.857,-2.9309,0.881,0.627,2.8204,0.881,0.680,-2.7740,0.857,0.845,-0.3740,0.845,0.871,4.9006,0.857,0.816,0.8249,0.816,0.846,-1.3309,0.627,0.747,-8.7614,0.747,0.783,1.4687,0.680,0.737,30.0588,0.737,0.759,-0.2242,0.943,0.956,0.1321,0.902,0.951,1
-7.5574,0.889,0.862,0.6680,0.889,0.896,-1.2547,0.889,0.885,0.0381,0.862,0.810,0.0354,0.862,0.825,-2.6242,0.862,0.710,2.6899,0.862,0.703,-3.0002,0.810,0.838,-0.5820,0.838,0.940,4.4387,0.825,0.809,1.0585,0.809,0.845,-1.9932,0.710,0.752,-9.9656,0.752,0.793,1.5347,0.703,0.777,21.1291,0.777,0.763,-0.3408,0.896,0.952,0.4973,0.885,0.943,1
-9.0228,0.903,0.842,1.1523,0.903,0.946,-1.7288,0.903,0.921,0.0382,0.842,0.822,0.1414,0.842,0.790,-2.7123,0.842,0.717,3.0606,0.842,0.737,-2.8302,0.822,0.857,-0.6407,0.857,0.899,4.3541,0.790,0.780,1.3119,0.780,0.842,-1.9892,0.717,0.778,-8.4707,0.778,0.775,1.5357,0.737,0.832,21.1321,0.832,0.750,-0.7423,0.946,0.935,0.6205,0.921,0.895,1
-7.5072,0.849,0.913,0.6627,0.849,0.945,-0.9861,0.849,0.913,-0.0004,0.913,0.854,0.0019,0.913,0.802,-2.9462,0.913,0.719,2.6637,0.913,0.726,-2.8787,0.854,0.866,-0.6108,0.866,0.897,4.0611,0.802,0.825,1.2852,0.825,0.778,-1.8441,0.719,0.726,-11.9024,0.726,0.789,2.2274,0.726,0.704,19.4878,0.704,0.764,-0.3325,0.945,0.917,0.2550,0.913,0.929,1
-7.5469,0.901,0.847,0.9957,0.901,0.930,-1.7350,0.901,0.913,0.0004,0.847,0.828,0.0679,0.847,0.823,-2.9963,0.847,0.696,2.7801,0.847,0.737,-2.9335,0.828,0.824,-0.5279,0.824,0.880,4.6788,0.823,0.829,1.8106,0.829,0.799,-2.4111,0.696,0.730,-9.6340,0.730,0.800,2.6072,0.737,0.736,13.7326,0.736,0.770,-0.6673,0.930,0.940,0.7417,0.913,0.921,1
