188.587,272.853,0.910346,210.156,323.802,0.91511,165.109,333.511,0.854695,165.045,407.997,0.825194,165.127,478.618,0.893513,253.24,321.711,0.868598,276.755,386.435,0.796386,286.574,460.914,0.84981,223.841,445.18,0.774185,194.52,445.262,0.773407,167.097,515.776,0.686482,178.682,603.906,0.76405,249.32,443.296,0.716127,259.14,523.655,0.724787,257.127,607.814,0.766293,178.835,264.986,0.905604,196.415,261.029,0.933014,172.9,274.744,0.19186,214.122,270.809,0.860528,255.186,635.223,0.748359,268.897,633.271,0.75038,251.265,615.669,0.546127,166.995,633.322,0.739568,157.239,629.339,0.684557,182.705,607.851,0.632062,0
192.445,264.959,0.853431,210.199,319.889,0.943039,165.147,321.904,0.863469,165.044,402.099,0.84054,167.061,476.476,0.887343,255.184,317.831,0.826722,276.769,384.561,0.797601,286.491,458.945,0.854744,223.773,445.128,0.75945,194.432,445.175,0.768413,167.099,507.975,0.763468,178.695,603.959,0.780721,249.285,443.276,0.725073,259.088,523.613,0.695478,257.14,605.857,0.783353,180.727,259.03,0.958862,198.336,255.217,0.917569,174.895,270.844,0.272562,217.979,259.194,0.862968,255.169,635.231,0.741942,268.891,633.281,0.732891,253.185,613.719,0.564696,165.113,635.229,0.77432,155.283,631.294,0.719802,182.679,609.821,0.679352,0
192.526,259.037,0.932356,210.179,315.946,0.897574,165.134,319.777,0.864192,164.998,398.126,0.835405,167.091,464.883,0.834219,255.184,310.049,0.825205,276.764,382.567,0.809759,284.605,453.085,0.815838,217.997,443.229,0.71074,192.452,443.29,0.698986,174.892,519.631,0.662102,176.827,605.868,0.742239,245.435,443.202,0.712985,259.054,529.482,0.703514,257.124,607.865,0.734648,180.763,253.22,0.902422,198.419,245.466,0.863295,178.692,261.114,0.335311,221.847,257.12,0.884651,255.205,637.183,0.725488,268.909,635.202,0.72876,251.251,617.541,0.541406,165.051,635.231,0.747319,155.256,631.301,0.703996,180.78,613.717,0.654453,0
194.477,253.214,0.892885,210.202,306.222,0.927074,165.119,312.008,0.837206,163.172,390.336,0.805854,167.101,462.784,0.881984,255.223,304.226,0.871603,276.732,374.707,0.765824,282.617,447.185,0.82637,221.846,433.474,0.731962,194.35,435.415,0.71119,174.822,511.83,0.674415,176.764,605.855,0.717929,247.382,431.556,0.722482,259.131,521.631,0.68759,257.09,605.854,0.802289,182.708,243.464,0.907373,202.32,241.474,0.884084,178.726,257.117,0.620486,221.906,245.469,0.850156,255.167,635.33,0.775842,268.902,633.343,0.766793,249.292,613.679,0.58669,165.072,637.177,0.714079,153.318,633.263,0.711447,180.745,611.78,0.629921,0
194.51,243.55,0.942758,212.019,304.125,0.936021,165.115,306.075,0.876209,163.187,382.602,0.854545,169.038,453.037,0.809984,257.122,302.155,0.842507,276.707,370.822,0.802829,278.69,445.173,0.847154,216.01,429.553,0.743104,190.516,431.457,0.694597,176.844,513.818,0.65854,174.851,605.855,0.666274,243.52,429.511,0.765805,259.025,521.57,0.726422,257.119,604,0.797236,182.766,241.395,0.887213,206.169,237.56,0.858103,178.819,249.311,0.366542,225.722,243.38,0.924912,255.116,635.341,0.763588,268.862,633.357,0.766339,253.231,613.713,0.588152,165.055,635.298,0.689446,153.339,633.2,0.669932,180.685,611.761,0.565343,0
196.415,241.456,0.95332,212.03,298.288,0.889202,165.122,300.273,0.844717,163.165,378.639,0.824447,169.031,447.204,0.851202,257.183,294.338,0.852847,274.874,368.82,0.845504,276.726,439.336,0.832919,217.969,429.561,0.735387,190.562,431.493,0.695729,176.815,517.702,0.639511,178.763,603.906,0.780759,245.409,429.514,0.746017,257.132,521.656,0.704801,257.167,603.933,0.809367,186.623,231.688,0.846339,208.186,227.852,0.910551,180.672,243.493,0.584652,225.774,241.366,0.910929,255.182,637.186,0.78352,270.793,633.374,0.771229,255.148,609.787,0.588069,165.126,635.345,0.730998,157.244,633.206,0.704415,182.72,607.847,0.628315,0
196.411,229.76,0.906383,212.031,290.481,0.937469,165.17,292.45,0.842744,163.105,370.811,0.828895,167.077,443.261,0.852361,257.122,288.538,0.882874,276.777,364.911,0.782418,276.779,433.468,0.837936,216.049,427.563,0.716463,190.513,429.516,0.687812,178.851,517.706,0.699658,178.672,607.838,0.766265,243.537,425.636,0.732988,257.229,521.635,0.742172,257.193,611.72,0.758543,188.587,225.75,0.877311,210.021,223.801,0.901291,180.727,239.438,0.410441,225.878,229.722,0.907795,257.067,637.221,0.761664,270.874,635.21,0.78974,255.147,617.649,0.612436,168.986,637.266,0.714646,159.152,633.341,0.749183,180.731,615.694,0.64335,0
198.359,225.851,0.936626,212.069,288.425,0.92734,165.125,288.534,0.866067,163.141,366.844,0.836885,168.964,435.451,0.811491,257.223,286.512,0.849641,276.791,359.022,0.745285,276.711,431.497,0.85984,215.993,421.718,0.700022,188.609,425.607,0.652585,178.761,521.58,0.709998,176.809,609.809,0.730521,243.489,419.758,0.722048,257.093,521.639,0.718279,257.152,613.69,0.758819,192.456,219.885,0.846862,210.123,214.075,0.929042,180.844,229.699,0.548942,227.713,225.81,0.943203,257.061,639.164,0.746398,270.838,635.294,0.778481,253.239,619.569,0.602467,167.077,637.246,0.690615,157.231,633.327,0.715416,180.689,617.615,0.631744,0
200.302,221.873,0.848853,212.072,280.685,0.882118,165.141,282.614,0.817345,163.083,361.012,0.792469,167.093,429.582,0.870068,259.049,276.812,0.853966,278.689,353.192,0.76864,276.712,427.588,0.81523,215.992,425.591,0.690795,188.602,427.552,0.663206,178.837,525.526,0.743055,170.962,615.695,0.697029,243.488,423.661,0.712317,253.214,527.482,0.697507,257.16,617.563,0.785861,194.358,212.05,0.926465,211.995,210.172,0.963286,180.833,225.698,0.685937,227.778,219.911,0.865529,257.145,641.147,0.722464,270.888,637.188,0.758235,253.222,621.529,0.588856,167.045,641.114,0.690469,155.286,635.284,0.722786,178.699,619.621,0.581975,0
200.357,214.054,0.873065,212.109,274.811,0.925888,167.01,274.879,0.840834,163.068,357.085,0.797381,167.092,429.447,0.857583,259.028,274.72,0.883369,276.725,351.248,0.801141,272.902,417.861,0.857321,216.044,417.789,0.706401,190.517,419.781,0.661595,180.691,519.68,0.730798,176.824,607.818,0.722217,245.36,415.866,0.727955,253.257,523.508,0.707822,257.047,613.737,0.737817,194.421,210.029,0.925391,212.063,208.123,0.928594,182.71,221.844,0.491373,227.862,214.126,0.860261,257.067,637.272,0.704246,270.809,635.256,0.749462,251.257,619.598,0.579729,165.157,635.295,0.732639,157.209,631.361,0.71557,180.714,615.68,0.596157,0
