-1.7845,0.923,0.767,-8.8529,0.923,0.650,1.0207,0.923,0.874,-3.4690,0.767,0.750,-1.8648,0.767,0.626,-5.3298,0.767,0.666,-51.5372,0.767,0.789,5.7571,0.750,0.882,-0.4019,0.882,0.890,4.7384,0.626,0.748,-0.4152,0.748,0.903,-0.3568,0.666,0.649,2.5029,0.649,0.768,18.5430,0.789,0.591,3.0296,0.591,0.560,1.6217,0.650,0.000,-0.5574,0.874,0.908,1
-2.0547,0.888,0.719,-12.3254,0.888,0.278,0.5258,0.888,0.924,-3.6874,0.719,0.781,7.2558,0.719,0.595,-5.7555,0.719,0.644,-52.6249,0.719,0.714,7.5276,0.781,0.803,-0.3035,0.803,0.818,5.6868,0.595,0.724,-0.1107,0.724,0.857,-0.8787,0.644,0.660,2.9174,0.660,0.746,22.4390,0.714,0.582,5.4143,0.582,0.654,1.7273,0.278,0.000,-0.5584,0.924,0.885,1
-1.7769,0.863,0.789,-7.2924,0.863,0.751,2.6581,0.863,0.902,-436.0392,0.789,0.799,637.7210,0.789,0.644,-3.6094,0.789,0.619,-44.6904,0.789,0.787,2.9055,0.799,0.812,-1.0488,0.812,0.829,2.7204,0.644,0.759,-1.0273,0.759,0.903,-1.7583,0.619,0.649,1.2629,0.649,0.773,10.4270,0.787,0.499,1.1986,0.499,0.824,1.6316,0.751,0.000,-0.7329,0.902,0.892,1
-1.7811,0.905,0.788,-8.1230,0.905,0.687,1.7660,0.905,0.845,3.7483,0.788,0.778,5.2437,0.788,0.613,-4.3894,0.788,0.657,-54.6597,0.788,0.796,4.0950,0.778,0.904,-0.7970,0.904,0.817,3.1259,0.613,0.747,-0.5915,0.747,0.836,-0.5044,0.657,0.655,1.7449,0.655,0.842,13.6307,0.796,0.526,1.6048,0.526,0.722,1.6216,0.687,0.000,-0.7308,0.845,0.929,1
-1.9591,0.829,0.739,-12.3545,0.829,0.639,2.4685,0.829,0.941,-130.7009,0.739,0.746,287.7202,0.739,0.567,-7.4582,0.739,0.643,-54.6521,0.739,0.632,48.5453,0.746,0.875,0.0440,0.875,0.838,9.6834,0.567,0.793,0.0037,0.793,0.834,-0.8725,0.643,0.624,6.2146,0.624,0.720,40.4045,0.632,0.582,7.9065,0.582,0.748,1.5795,0.639,0.000,-0.7774,0.941,0.959,1
-1.5163,0.826,0.767,-6.0167,0.826,0.773,1.4175,0.826,0.906,3.6381,0.767,0.748,10.6526,0.767,0.615,-2.6480,0.767,0.562,-31.5550,0.767,0.781,2.4556,0.748,0.854,-1.4923,0.854,0.742,2.5224,0.615,0.676,-1.2532,0.676,0.765,-2.2328,0.562,0.663,0.7507,0.663,0.829,6.7527,0.781,0.367,0.5713,0.367,0.832,-6.4339,0.773,0.163,-0.1663,0.906,0.890,1
-1.9478,0.893,0.688,-11.0332,0.893,0.429,1.0200,0.893,0.898,5.4868,0.688,0.759,1.3217,0.688,0.603,-6.8898,0.688,0.624,-61.6527,0.688,0.698,15.9827,0.759,0.785,-0.1288,0.785,0.838,6.3219,0.603,0.792,-0.0557,0.792,0.820,-0.7048,0.624,0.619,4.0570,0.619,0.757,30.8970,0.698,0.515,7.6555,0.515,0.660,1.5833,0.429,0.000,-0.5584,0.898,0.912,1
-2.1447,0.803,0.746,-12.1622,0.803,0.670,2.1923,0.803,0.962,-1.8249,0.746,0.764,-524.6635,0.746,0.553,-8.3335,0.746,0.632,-55.0531,0.746,0.635,48.9980,0.764,0.884,0.2209,0.884,0.852,11.0913,0.553,0.729,0.1242,0.729,0.791,-0.0185,0.632,0.658,7.4045,0.658,0.740,47.4441,0.635,0.573,8.4669,0.573,0.738,1.5884,0.670,0.000,-0.7727,0.962,0.918,1
-1.8388,0.840,0.759,-11.4803,0.840,0.274,1.7688,0.840,0.958,-94.6735,0.759,0.775,1.8507,0.759,0.581,-6.5173,0.759,0.660,188.5005,0.759,0.055,10.9813,0.775,0.926,-0.1698,0.926,0.804,6.2185,0.581,0.750,-0.2117,0.750,0.755,-0.2964,0.660,0.670,3.5051,0.670,0.733,10.3464,0.055,0.554,5.9593,0.554,0.641,1.5894,0.274,0.000,-0.7774,0.958,0.959,1
-1.5161,0.823,0.775,-5.9844,0.823,0.779,1.4187,0.823,0.908,3.5781,0.775,0.737,5.4323,0.775,0.628,-2.7076,0.775,0.563,-31.6069,0.775,0.776,2.3897,0.737,0.854,-1.4911,0.854,0.750,2.3203,0.628,0.677,-1.2310,0.677,0.768,-2.1236,0.563,0.662,0.7371,0.662,0.833,6.9837,0.776,0.370,0.5817,0.370,0.836,-6.3677,0.779,0.162,-0.1662,0.908,0.889,1
